id,imdb_id,title,budget,genre,original_language,overview,popularity,release_date,revenue,runtime,vote_average,vote_count
4734,tt0103190,Van Gogh,,18.0,fr,"In late spring, 1890, Vincent moves to Auvers-sur-Oise, near Paris, under the care of Dr. Gachet, living in a humble inn. Fewer than 70 days later, Vincent dies from a self-inflicted gunshot wound. We see Vincent at work, painting landscapes and portraits. His brother Theo, wife Johanna, and their baby visit Auvers. Vincent is playful and charming, engaging the attentions of Gachet's daughter Marguerite (who's half Vincent's age), a young maid at the inn, Cathy a Parisian prostitute, and Johanna. Shortly before his death, Vincent visits Paris, quarrels with Theo, disparages his own art and accomplishments, dances at a brothel, and is warm then cold toward Marguerite.",1.484109,30/10/1991,138000.0,158,6.6,17
4747,tt0068991,Nathalie Granger,,18.0,fr,"With little or no embellishment, filmmaker Marguerite Duras offers a simple, often wordless chronicle of a woman's day. She and her friend are seen doing yard work, talking about their families and receiving the occasional visitor. The brightest spot in the day is when a washing machine salesman comes to call.",0.356234,06/10/1972,,83,6.2,5
4762,tt0073858,The Lost Honor of Katharina Blum,1000000.0,35.0,de,"Katharina Blum is a young handsome German maid. She meets Ludwig, and they fall in love at once. They spend the night together. In the morning, the police bursts in her flat, looking for Ludwig : he is a terrorist. But he was no longer here. Katharina is arrested, humiliated, suspected to be a terrorist herself, dragged in the mud by the newspapers...",7.172922,10/10/1975,,106,7.2,21
4771,tt0452623,Gone Baby Gone,19000000.0,80.0,en,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough neighborhood in which they all live. As the case progresses, Kenzie and Gennaro face drug dealers, gangs and pedophiles. When they are about to solve the case, they are faced with a moral dilemma that tears them apart.",6.148516,19/10/2007,34619699.0,113,7.2,1034
4772,tt0060268,Cul-de-sac,,53.0,en,"A wounded criminal and his dying partner take refuge at a beachfront castle. The owners of the castle, a meek Englishman and his willful French wife, are initially the unwilling hosts to the criminals. Quickly, however, the relationships between the criminal, the wife, and the Englishman begin to shift in humorous and bizarre fashion.",3.681667,01/02/1966,,113,6.9,48
4780,tt0074991,Obsession,,18.0,en,New Orleans businessman Michael Courtlands life is shattered when his wife and daughter are tragically killed in a botched kidnap rescue attempt. Many ,3.417112,01/08/1976,,98,6.5,50
4781,tt0060481,The War Is Over,,10752.0,fr,"A group of Spanish refugees try to organize protests from France. Their network is under constant threat by the police and some of them have recently been arrested. The main character (played by Yves Montand) dedicated his whole life to the battle but he feels forever estranged. He doesn't find his place nor in his adoptive country (France) nor in love.
 But this film is not about the story, it's all about style. Alain Resnais has an original approach in this film and this is the thing that makes this film worth watching.",0.661107,10/05/1966,,121,5.7,8
4786,tt0405393,Rudo & Cursi,,35.0,es,"Two brothers living a hard life of manual labor in rural Mexico have a simple dream: saving enough money to build their mother her dream house. But fate has other plans. A friendly game of soccer leads to first Rudo, then to Cursi being taken on by the nations t",3.54169,19/12/2008,,102,6.1,40
4787,tt0795493,Cassandra's Dream,,80.0,en,"The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go bad and the two become enemies.",6.062873,18/06/2007,,108,6.1,219
4789,tt0065777,The Garden of the Finzi-Continis,,18.0,it,"In late 1930s Ferrara, Italy, the Finzi-Continis are a leading family: wealthy, aristocratic, and urbane; they are also Jewish. Their adult children, Micol and Alberto, gather a diverse circle of friends for tennis and parties at their villa with its lovely grounds, and try to keep the rest of the world at bay. But tensions between them all grow as anti-Semitism rises in Fascist Italy, and even the Finzi-Continis will have to confront the Holocaust.",2.105027,04/12/1970,,95,6.6,32
4790,tt0071890,The Nada Gang,,53.0,fr,"Nada, named after a gang of Spanish anarchists, is a small, confused band of French terrorists. They kidnap the American ambassador after one of his regular visits to an exclusive brothel. The gang starts to quarrel amongst themselves as to the diplomat's fate, while the police purge suspects in their attempts to destroy the Nada faction. As the violence escalates on both sides, the States and the terrorists are forced to use one another's methods in an increasingly desperate and relentless conflict.",0.516866,21/03/1974,,132,6.3,4
4798,tt0063152,"Je t'aime, je t'aime",,878.0,fr,"Recovering from an attempted suicide, a man is selected to participate in a time travel experiment that has only been tested on mice. A malfunction in the experiment causes the man to experience moments from his past in a random order.",1.236641,24/04/1968,,94,6.3,16
4806,tt0163187,Runaway Bride,70000000.0,35.0,en,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",8.919469,30/07/1999,309457509.0,116,5.8,472
4808,tt0056923,Charade,4000000.0,35.0,en,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",7.098731,05/12/1963,13474588.0,113,7.7,351
4809,tt0048130,Good Morning Miss Dove,,35.0,en,Beloved schoolteacher reflects back on her life and former students when she is hospitalized...,0.398853,23/11/1955,,107,7.0,3
4816,tt0165798,Ghost Dog: The Way of the Samurai,,80.0,en,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,9.368099,13/09/1999,,116,7.2,306
4820,tt0053108,Never So Few,,28.0,en,A U.S. military troop takes command of a band of Burmese guerillas during World War II.,2.424056,07/12/1959,,125,6.1,19
4822,tt0048260,Kismet,,12.0,en,"Like a tale spun by Schehrazade, Kismet follows the remarkable and repeated changes of fortune that engulf a poor poet. It all happens in one incredible day when Kismet (Fate) takes a hand.",0.462062,08/10/1955,,103,4.6,5
4823,tt0104265,Final Analysis,,18.0,en,Barr is a psychiatrist who falls in love with the sister of one of his clients. She's beautiful and married to a gangster. She hates her husband but is unable to escape from him.,4.43707,07/02/1992,28590665.0,117,5.4,61
4824,tt0119395,The Jackal,60000000.0,28.0,en,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, the perfectionist Jackal proves an elusive target for the men charged with the task of bringing him down: a deputy FBI boss and a former IRA terrorist.",11.131917,14/11/1997,159330280.0,124,6.1,536
4825,tt0048140,Guys and Dolls,5500000.0,35.0,en,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.",4.860664,03/11/1955,,150,6.9,55
4832,tt0492931,The 11th Hour,,99.0,en,"A look at the state of the global environment including visionary and practical solutions for restoring the planet's ecosystems. Featuring ongoing dialogues of experts from all over the world, including former Soviet Prime Minister Mikhail Gorbachev, renowned scientist Stephen Hawking, former head of the CIA R. James Woolse",2.215689,17/08/2007,,95,6.4,28
4836,tt0375912,Layer Cake,6500000.0,18.0,en,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",9.642214,30/09/2004,11850214.0,105,7.0,565
4837,tt0061495,La Collectionneuse,,18.0,fr,"A bombastic, womanizing art dealer and his painter friend go to a seventeenth-century villa on the Riviera for a relaxing summer getaway. But their idyll is disturbed by the presence of the bohemian Hayd",1.683348,02/03/1967,,89,6.5,25
4839,tt0443570,Love Life,,18.0,de,A married young academic falls under the sexual thrall of a much older man whose air of jaded ennui conceals a secret desire for vengeance.,0.560775,08/11/2007,,113,4.5,6
4857,tt0062639,"Farewell, Friend",,80.0,fr,"After serving together in the French Foreign Legion, a mercenary and a doctor leave the service and go their separate ways. Later, they are reunited and become involved with a caper involving millions in a high-security safe. The two men become locked in during a holiday weekend as the attempt to crack the safe's combination.",2.014299,14/08/1968,,115,6.4,18
4858,tt0427392,The Invasion,80000000.0,878.0,en,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",5.228837,17/08/2007,15071514.0,99,5.7,366
4868,tt0059219,Genghis Khan,,18.0,en,"This is the story of the shy Mongol boy Temujin who,during the 13th century, becomes the fearless Mongol leader Genghis Khan that unites all Mongol tribes and conquers India,China,Persia,Korea and parts of Rusia,Europe and Middle-East.",6.946494,23/06/1965,,127,6.2,9
